Start,Time_Start,End,Time_End,Location,Type,Place
11/25/2012,13:39:21,11/25/2012,13:39:24,Maindoor,Magnetic,Entrance
11/25/2012,13:41:47,11/25/2012,13:45:27,Toilet,Flush,Bathroom
11/25/2012,13:42:26,11/25/2012,13:42:39,Door,PIR,Bedroom
11/25/2012,13:47:31,11/25/2012,13:47:37,Door,PIR,Bedroom
11/25/2012,13:47:53,11/25/2012,13:47:57,Door,PIR,Living
11/25/2012,13:48:13,11/25/2012,13:48:16,Door,PIR,Living
11/25/2012,13:48:27,11/25/2012,13:48:29,Door,PIR,Kitchen
11/25/2012,13:49:54,11/25/2012,13:49:56,Door,PIR,Kitchen
11/25/2012,13:50:07,11/25/2012,13:50:10,Door,PIR,Living
11/25/2012,14:00:59,11/25/2012,14:37:52,Seat,Pressure,Living
11/25/2012,14:38:24,11/25/2012,14:38:27,Door,PIR,Living
11/25/2012,14:38:36,11/25/2012,14:38:40,Door,PIR,Kitchen
11/25/2012,14:39:29,11/25/2012,14:39:31,Door,PIR,Kitchen
11/25/2012,14:40:06,11/25/2012,14:40:09,Door,PIR,Living
11/25/2012,14:40:48,11/25/2012,14:40:52,Door,PIR,Living
11/25/2012,14:41:34,11/25/2012,14:41:36,Door,PIR,Kitchen
11/25/2012,14:47:08,11/25/2012,14:47:15,Fridge,Magnetic,Kitchen
11/25/2012,14:48:24,11/25/2012,14:49:57,Fridge,Magnetic,Kitchen
11/25/2012,14:50:54,11/25/2012,14:50:56,Door,PIR,Kitchen
11/25/2012,14:51:06,11/25/2012,14:51:10,Door,PIR,Living
11/25/2012,14:57:17,11/25/2012,14:57:19,Door,PIR,Living
11/25/2012,14:57:27,11/25/2012,14:57:30,Door,PIR,Kitchen
11/25/2012,14:59:56,11/25/2012,14:59:58,Door,PIR,Kitchen
11/25/2012,15:00:11,11/25/2012,15:00:15,Door,PIR,Living
11/25/2012,15:47:11,11/25/2012,15:47:14,Door,PIR,Living
11/25/2012,15:47:24,11/25/2012,15:47:26,Door,PIR,Kitchen
11/25/2012,15:48:18,11/25/2012,15:48:20,Fridge,Magnetic,Kitchen
11/25/2012,15:48:24,11/25/2012,15:48:26,Door,PIR,Kitchen
11/25/2012,15:49:40,11/25/2012,15:49:43,Door,PIR,Living
11/25/2012,15:56:31,11/25/2012,15:56:33,Door,PIR,Living
11/25/2012,15:56:45,11/25/2012,15:56:48,Door,PIR,Bedroom
11/25/2012,15:57:15,11/25/2012,15:57:17,Door,PIR,Bedroom
11/25/2012,15:57:52,11/25/2012,15:57:57,Door,PIR,Living
11/25/2012,15:58:27,11/25/2012,15:58:30,Door,PIR,Living
11/25/2012,15:58:51,11/25/2012,15:58:58,Maindoor,Magnetic,Entrance
11/25/2012,20:09:59,11/25/2012,20:10:05,Maindoor,Magnetic,Entrance
11/25/2012,20:10:28,11/25/2012,20:10:32,Door,PIR,Living
11/25/2012,20:11:31,11/25/2012,20:11:36,Door,PIR,Living
11/25/2012,20:13:37,11/25/2012,20:14:47,Toilet,Flush,Bathroom
11/25/2012,20:15:23,11/25/2012,20:15:26,Door,PIR,Living
11/25/2012,20:16:31,11/25/2012,22:00:17,Seat,Pressure,Living
11/25/2012,22:01:01,11/25/2012,22:01:04,Door,PIR,Living
11/25/2012,22:01:39,11/25/2012,22:01:43,Door,PIR,Kitchen
11/25/2012,22:09:30,11/25/2012,22:09:32,Door,PIR,Kitchen
11/25/2012,22:09:42,11/25/2012,22:09:45,Door,PIR,Living
11/25/2012,22:10:00,11/25/2012,22:10:02,Door,PIR,Living
11/25/2012,22:10:09,11/25/2012,22:10:13,Door,PIR,Kitchen
11/25/2012,22:13:30,11/25/2012,22:13:36,Door,PIR,Kitchen
11/25/2012,22:13:41,11/25/2012,22:13:44,Door,PIR,Living
11/25/2012,22:13:48,11/25/2012,22:13:51,Door,PIR,Living
11/25/2012,22:13:59,11/25/2012,22:14:01,Door,PIR,Kitchen
11/25/2012,22:14:07,11/25/2012,22:14:18,Fridge,Magnetic,Kitchen
11/25/2012,22:14:31,11/25/2012,22:14:33,Door,PIR,Kitchen
11/25/2012,22:14:44,11/25/2012,22:14:47,Door,PIR,Living
11/25/2012,22:15:01,11/25/2012,23:19:55,Seat,Pressure,Living
11/25/2012,23:20:05,11/25/2012,23:20:08,Door,PIR,Living
11/25/2012,23:20:18,11/25/2012,23:20:22,Door,PIR,Kitchen
11/25/2012,23:21:50,11/25/2012,23:21:54,Door,PIR,Kitchen
11/25/2012,23:22:02,11/25/2012,23:22:05,Door,PIR,Living
11/25/2012,23:22:22,11/25/2012,23:22:25,Door,PIR,Living
11/25/2012,23:22:33,11/25/2012,23:22:35,Door,PIR,Kitchen
11/25/2012,23:25:21,11/25/2012,23:25:24,Door,PIR,Kitchen
11/25/2012,23:25:34,11/25/2012,23:25:37,Door,PIR,Living
11/25/2012,23:26:17,11/26/2012,0:21:11,Seat,Pressure,Living
11/26/2012,0:22:08,11/26/2012,0:22:11,Door,PIR,Living
11/26/2012,0:22:14,11/26/2012,0:22:16,Door,PIR,Bedroom
11/26/2012,0:26:43,11/26/2012,0:26:45,Door,PIR,Bedroom
11/26/2012,0:27:03,11/26/2012,0:27:07,Door,PIR,Living
11/26/2012,0:28:57,11/26/2012,1:27:11,Seat,Pressure,Living
11/26/2012,1:28:34,11/26/2012,1:28:37,Door,PIR,Living
11/26/2012,1:28:48,11/26/2012,1:28:54,Door,PIR,Kitchen
11/26/2012,1:29:34,11/26/2012,1:29:36,Door,PIR,Kitchen
11/26/2012,1:31:36,11/26/2012,1:32:31,Toilet,Flush,Bathroom
11/26/2012,1:31:56,11/26/2012,1:31:59,Door,PIR,Bedroom
11/26/2012,1:33:41,11/26/2012,8:47:41,Bed,Pressure,Bedroom
11/26/2012,8:50:01,11/26/2012,8:50:03,Door,PIR,Bedroom
11/26/2012,8:55:00,11/26/2012,8:56:04,Toilet,Flush,Bathroom
11/26/2012,8:55:14,11/26/2012,8:55:18,Door,PIR,Bedroom
11/26/2012,8:56:43,11/26/2012,9:40:24,Bed,Pressure,Bedroom
11/26/2012,9:43:37,11/26/2012,9:43:41,Door,PIR,Bedroom
11/26/2012,9:50:26,11/26/2012,9:51:39,Toilet,Flush,Bathroom
11/26/2012,9:54:52,11/26/2012,9:54:58,Door,PIR,Living
11/26/2012,9:57:12,11/26/2012,9:57:15,Door,PIR,Living
11/26/2012,9:57:29,11/26/2012,9:57:32,Door,PIR,Kitchen
11/26/2012,9:58:28,11/26/2012,9:58:32,Fridge,Magnetic,Kitchen
11/26/2012,9:59:48,11/26/2012,9:59:50,Fridge,Magnetic,Kitchen
11/26/2012,10:04:57,11/26/2012,10:04:59,Door,PIR,Kitchen
11/26/2012,10:08:55,11/26/2012,10:08:57,Door,PIR,Bedroom
11/26/2012,10:28:43,11/26/2012,10:28:47,Door,PIR,Bedroom
11/26/2012,10:34:16,11/26/2012,10:34:19,Door,PIR,Kitchen
11/26/2012,10:35:21,11/26/2012,10:35:23,Door,PIR,Kitchen
11/26/2012,10:37:02,11/26/2012,10:37:05,Door,PIR,Bedroom
11/26/2012,10:37:26,11/26/2012,10:37:28,Door,PIR,Bedroom
11/26/2012,10:42:45,11/26/2012,10:48:59,Shower,PIR,Bathroom
11/26/2012,10:52:49,11/26/2012,11:01:49,Basin,PIR,Bathroom
11/26/2012,11:06:42,11/26/2012,11:06:46,Door,PIR,Bedroom
11/26/2012,11:08:35,11/26/2012,11:08:38,Door,PIR,Bedroom
11/26/2012,11:11:42,11/26/2012,11:15:18,Basin,PIR,Bathroom
11/26/2012,11:15:46,11/26/2012,11:16:42,Toilet,Flush,Bathroom
11/26/2012,11:17:05,11/26/2012,11:17:08,Door,PIR,Bedroom
11/26/2012,11:28:54,11/26/2012,11:28:57,Door,PIR,Bedroom
11/26/2012,11:34:02,11/26/2012,11:34:05,Maindoor,Magnetic,Entrance
11/26/2012,11:59:30,11/26/2012,11:59:36,Maindoor,Magnetic,Entrance
11/26/2012,11:59:47,11/26/2012,11:59:49,Door,PIR,Kitchen
11/26/2012,12:01:47,11/26/2012,12:01:53,Fridge,Magnetic,Kitchen
11/26/2012,12:02:07,11/26/2012,12:02:09,Door,PIR,Kitchen
11/26/2012,12:02:20,11/26/2012,12:02:23,Door,PIR,Living
11/26/2012,12:02:34,11/26/2012,12:02:37,Door,PIR,Living
11/26/2012,12:03:27,11/26/2012,12:03:30,Door,PIR,Kitchen
11/26/2012,12:04:01,11/26/2012,12:04:03,Door,PIR,Kitchen
11/26/2012,12:04:13,11/26/2012,12:04:16,Door,PIR,Living
11/26/2012,12:05:03,11/26/2012,12:27:26,Seat,Pressure,Living
11/26/2012,12:27:35,11/26/2012,12:27:38,Door,PIR,Living
11/26/2012,12:27:47,11/26/2012,12:27:51,Door,PIR,Kitchen
11/26/2012,12:29:21,11/26/2012,12:29:23,Door,PIR,Kitchen
11/26/2012,12:32:13,11/26/2012,12:32:16,Door,PIR,Living
11/26/2012,12:32:27,11/26/2012,12:50:23,Seat,Pressure,Living
11/26/2012,12:51:43,11/26/2012,12:51:45,Door,PIR,Living
11/26/2012,12:52:02,11/26/2012,12:52:06,Maindoor,Magnetic,Entrance
11/26/2012,18:54:51,11/26/2012,18:54:57,Maindoor,Magnetic,Entrance
11/26/2012,19:00:25,11/26/2012,19:01:29,Toilet,Flush,Bathroom
11/26/2012,19:02:29,11/26/2012,19:02:32,Door,PIR,Living
11/26/2012,19:08:48,11/26/2012,19:08:51,Door,PIR,Living
11/26/2012,19:09:02,11/26/2012,19:09:06,Door,PIR,Kitchen
11/26/2012,19:09:26,11/26/2012,19:09:28,Door,PIR,Kitchen
11/26/2012,19:09:44,11/26/2012,19:09:47,Door,PIR,Living
11/26/2012,19:08:37,11/26/2012,21:02:05,Seat,Pressure,Living
11/26/2012,21:03:46,11/26/2012,21:03:49,Door,PIR,Living
11/26/2012,21:07:21,11/26/2012,21:07:26,Door,PIR,Kitchen
11/26/2012,21:08:53,11/26/2012,21:08:55,Door,PIR,Kitchen
11/26/2012,21:10:05,11/26/2012,21:10:08,Door,PIR,Living
11/26/2012,21:10:19,11/26/2012,21:10:21,Door,PIR,Living
11/26/2012,21:12:19,11/26/2012,21:12:23,Door,PIR,Kitchen
11/26/2012,21:12:44,11/26/2012,21:12:45,Door,PIR,Kitchen
11/26/2012,21:13:32,11/26/2012,21:13:38,Door,PIR,Bedroom
11/26/2012,21:13:54,11/26/2012,21:13:56,Door,PIR,Bedroom
11/26/2012,21:14:42,11/26/2012,21:14:45,Door,PIR,Living
11/26/2012,21:17:39,11/26/2012,21:17:42,Door,PIR,Living
11/26/2012,21:17:50,11/26/2012,21:18:03,Maindoor,Magnetic,Entrance
11/27/2012,1:27:16,11/27/2012,1:27:19,Maindoor,Magnetic,Entrance
11/27/2012,1:28:05,11/27/2012,1:28:07,Door,PIR,Kitchen
11/27/2012,1:29:17,11/27/2012,1:29:19,Door,PIR,Kitchen
11/27/2012,1:30:26,11/27/2012,1:30:29,Door,PIR,Living
11/27/2012,1:31:48,11/27/2012,1:31:52,Door,PIR,Living
11/27/2012,1:31:54,11/27/2012,1:31:56,Door,PIR,Bedroom
11/27/2012,1:33:29,11/27/2012,1:33:32,Door,PIR,Bedroom
11/27/2012,1:37:03,11/27/2012,1:38:03,Basin,PIR,Bathroom
11/27/2012,1:41:56,11/27/2012,1:43:01,Toilet,Flush,Bathroom
11/27/2012,1:42:11,11/27/2012,1:43:12,Basin,PIR,Bathroom
11/27/2012,1:43:31,11/27/2012,1:43:36,Door,PIR,Bedroom
11/27/2012,1:44:14,11/27/2012,10:12:15,Bed,Pressure,Bedroom
11/27/2012,10:12:42,11/27/2012,10:12:45,Door,PIR,Bedroom
11/27/2012,10:18:13,11/27/2012,10:19:32,Toilet,Flush,Bathroom
11/27/2012,10:19:36,11/27/2012,10:19:39,Door,PIR,Living
11/27/2012,10:20:26,11/27/2012,10:20:29,Door,PIR,Living
11/27/2012,10:20:43,11/27/2012,10:20:45,Door,PIR,Kitchen
11/27/2012,10:22:23,11/27/2012,10:22:27,Fridge,Magnetic,Kitchen
11/27/2012,10:22:54,11/27/2012,10:22:55,Fridge,Magnetic,Kitchen
11/27/2012,10:30:35,11/27/2012,10:30:37,Door,PIR,Kitchen
11/27/2012,10:31:11,11/27/2012,10:31:15,Door,PIR,Living
11/27/2012,10:34:39,11/27/2012,10:34:42,Door,PIR,Living
11/27/2012,10:34:45,11/27/2012,10:34:48,Door,PIR,Bedroom
11/27/2012,10:36:29,11/27/2012,10:36:32,Door,PIR,Bedroom
11/27/2012,10:41:46,11/27/2012,10:41:50,Door,PIR,Kitchen
11/27/2012,10:43:16,11/27/2012,10:43:18,Door,PIR,Kitchen
11/27/2012,10:44:41,11/27/2012,10:44:43,Door,PIR,Bedroom
11/27/2012,10:46:02,11/27/2012,10:46:06,Door,PIR,Bedroom
11/27/2012,10:46:15,11/27/2012,10:46:17,Door,PIR,Living
11/27/2012,10:47:08,11/27/2012,11:43:57,Seat,Pressure,Living
11/27/2012,11:44:07,11/27/2012,11:44:11,Door,PIR,Living
11/27/2012,11:44:23,11/27/2012,11:44:26,Door,PIR,Kitchen
11/27/2012,11:45:26,11/27/2012,11:45:28,Door,PIR,Kitchen
11/27/2012,11:45:45,11/27/2012,11:45:48,Door,PIR,Living
11/27/2012,11:49:23,11/27/2012,11:49:25,Door,PIR,Living
11/27/2012,11:53:17,11/27/2012,11:53:20,Basin,PIR,Bathroom
11/27/2012,11:53:55,11/27/2012,11:53:58,Door,PIR,Kitchen
11/27/2012,11:54:15,11/27/2012,11:54:22,Fridge,Magnetic,Kitchen
11/27/2012,11:54:26,11/27/2012,11:54:29,Door,PIR,Kitchen
11/27/2012,11:54:55,11/27/2012,11:54:59,Door,PIR,Bedroom
11/27/2012,11:58:46,11/27/2012,11:58:50,Door,PIR,Bedroom
11/27/2012,11:58:53,11/27/2012,11:58:57,Door,PIR,Living
11/27/2012,11:59:07,11/27/2012,12:22:01,Seat,Pressure,Living
11/27/2012,12:23:16,11/27/2012,12:23:20,Door,PIR,Living
11/27/2012,12:23:30,11/27/2012,12:23:33,Door,PIR,Kitchen
11/27/2012,12:24:42,11/27/2012,12:24:44,Door,PIR,Kitchen
11/27/2012,12:25:07,11/27/2012,12:26:39,Toilet,Flush,Bathroom
11/27/2012,12:26:04,11/27/2012,12:26:06,Door,PIR,Living
11/27/2012,12:27:37,11/27/2012,13:21:17,Seat,Pressure,Living
11/27/2012,13:22:07,11/27/2012,13:22:11,Door,PIR,Living
11/27/2012,13:22:22,11/27/2012,13:22:25,Door,PIR,Kitchen
11/27/2012,13:23:26,11/27/2012,13:23:28,Door,PIR,Kitchen
11/27/2012,13:23:58,11/27/2012,13:23:59,Door,PIR,Living
11/27/2012,13:24:09,11/27/2012,13:24:12,Door,PIR,Living
11/27/2012,13:26:31,11/27/2012,13:26:33,Door,PIR,Bedroom
11/27/2012,13:26:43,11/27/2012,13:26:45,Door,PIR,Bedroom
11/27/2012,13:26:50,11/27/2012,13:26:52,Door,PIR,Living
11/27/2012,13:27:17,11/27/2012,13:27:19,Door,PIR,Living
11/27/2012,13:32:22,11/27/2012,13:40:44,Basin,PIR,Bathroom
11/27/2012,13:41:52,11/27/2012,13:53:52,Shower,PIR,Bathroom
11/27/2012,13:54:28,11/27/2012,13:54:58,Basin,PIR,Bathroom
11/27/2012,13:57:14,11/27/2012,13:57:16,Door,PIR,Living
11/27/2012,14:03:21,11/27/2012,14:03:23,Door,PIR,Living
11/27/2012,14:03:32,11/27/2012,14:03:34,Door,PIR,Bedroom
11/27/2012,14:03:55,11/27/2012,14:03:59,Door,PIR,Bedroom
11/27/2012,14:10:54,11/27/2012,14:10:57,Door,PIR,Living
11/27/2012,14:11:16,11/27/2012,14:33:17,Seat,Pressure,Living
11/27/2012,14:34:18,11/27/2012,14:34:21,Door,PIR,Living
11/27/2012,14:35:25,11/27/2012,14:35:28,Door,PIR,Bedroom
11/27/2012,14:36:00,11/27/2012,14:36:02,Door,PIR,Bedroom
11/27/2012,14:37:05,11/27/2012,14:37:08,Door,PIR,Living
11/27/2012,14:37:10,11/27/2012,14:37:12,Door,PIR,Living
11/27/2012,14:38:03,11/27/2012,14:38:07,Maindoor,Magnetic,Entrance
11/27/2012,16:14:45,11/27/2012,16:14:50,Maindoor,Magnetic,Entrance
11/27/2012,16:18:48,11/27/2012,16:18:51,Door,PIR,Kitchen
11/27/2012,16:20:53,11/27/2012,16:20:55,Door,PIR,Kitchen
11/27/2012,16:22:05,11/27/2012,16:22:08,Door,PIR,Living
11/27/2012,16:23:18,11/27/2012,18:49:16,Seat,Pressure,Living
11/27/2012,18:50:57,11/27/2012,18:50:59,Door,PIR,Living
11/27/2012,18:51:12,11/27/2012,18:51:16,Door,PIR,Bedroom
11/27/2012,18:53:33,11/27/2012,18:53:35,Door,PIR,Bedroom
11/27/2012,18:54:24,11/27/2012,18:54:27,Door,PIR,Kitchen
11/27/2012,18:55:13,11/27/2012,18:55:15,Door,PIR,Kitchen
11/27/2012,18:55:28,11/27/2012,18:55:31,Door,PIR,Living
11/27/2012,19:10:22,11/27/2012,19:10:25,Door,PIR,Living
11/27/2012,19:10:35,11/27/2012,19:10:40,Door,PIR,Kitchen
11/27/2012,19:11:22,11/27/2012,19:11:24,Door,PIR,Kitchen
11/27/2012,19:11:37,11/27/2012,19:11:40,Door,PIR,Living
11/27/2012,19:36:07,11/27/2012,19:36:10,Door,PIR,Living
11/27/2012,19:37:14,11/27/2012,19:37:17,Door,PIR,Living
11/27/2012,19:44:49,11/27/2012,19:44:51,Door,PIR,Living
11/27/2012,19:46:15,11/27/2012,19:46:18,Door,PIR,Kitchen
11/27/2012,19:46:24,11/27/2012,19:46:40,Fridge,Magnetic,Kitchen
11/27/2012,19:46:53,11/27/2012,19:46:56,Door,PIR,Kitchen
11/27/2012,19:47:07,11/27/2012,19:47:09,Door,PIR,Living
11/27/2012,19:48:08,11/27/2012,19:58:24,Seat,Pressure,Living
11/27/2012,20:59:50,11/27/2012,20:59:53,Door,PIR,Living
11/27/2012,21:00:08,11/27/2012,21:00:12,Door,PIR,Kitchen
11/27/2012,21:00:28,11/27/2012,21:00:31,Door,PIR,Kitchen
11/27/2012,21:00:45,11/27/2012,21:00:48,Door,PIR,Living
11/27/2012,21:01:18,11/27/2012,21:01:21,Door,PIR,Living
11/27/2012,21:01:28,11/27/2012,21:02:23,Basin,PIR,Bathroom
11/27/2012,21:04:27,11/27/2012,21:05:21,Toilet,Flush,Bathroom
11/27/2012,21:06:28,11/27/2012,21:06:51,Basin,PIR,Bathroom
11/27/2012,21:09:55,11/27/2012,21:09:58,Door,PIR,Living
11/27/2012,21:11:53,11/27/2012,21:11:55,Door,PIR,Living
11/27/2012,21:12:02,11/27/2012,21:12:13,Maindoor,Magnetic,Entrance
11/28/2012,1:37:15,11/28/2012,1:37:18,Maindoor,Magnetic,Entrance
11/28/2012,1:37:53,11/28/2012,1:37:56,Door,PIR,Living
11/28/2012,1:39:19,11/28/2012,1:39:22,Door,PIR,Living
11/28/2012,1:40:24,11/28/2012,1:40:26,Door,PIR,Bedroom
11/28/2012,1:41:37,11/28/2012,1:41:39,Door,PIR,Bedroom
11/28/2012,1:41:47,11/28/2012,1:42:22,Basin,PIR,Bathroom
11/28/2012,1:43:50,11/28/2012,1:43:57,Door,PIR,Bedroom
11/28/2012,1:44:24,11/28/2012,1:44:27,Door,PIR,Bedroom
11/28/2012,1:49:31,11/28/2012,1:50:26,Toilet,Flush,Bathroom
11/28/2012,1:49:41,11/28/2012,1:49:44,Door,PIR,Living
11/28/2012,1:50:02,11/28/2012,1:50:04,Door,PIR,Living
11/28/2012,1:50:29,11/28/2012,1:50:35,Door,PIR,Bedroom
11/28/2012,1:51:53,11/28/2012,9:12:37,Bed,Pressure,Bedroom
11/28/2012,9:16:02,11/28/2012,9:16:06,Door,PIR,Bedroom
11/28/2012,9:23:58,11/28/2012,9:25:21,Toilet,Flush,Bathroom
11/28/2012,9:25:26,11/28/2012,9:25:29,Door,PIR,Bedroom
11/28/2012,9:26:23,11/28/2012,9:26:27,Door,PIR,Bedroom
11/28/2012,9:26:33,11/28/2012,9:26:36,Door,PIR,Living
11/28/2012,9:27:15,11/28/2012,9:27:18,Door,PIR,Living
11/28/2012,9:27:34,11/28/2012,9:27:38,Door,PIR,Kitchen
11/28/2012,9:29:09,11/28/2012,9:29:11,Fridge,Magnetic,Kitchen
11/28/2012,9:29:38,11/28/2012,9:29:40,Fridge,Magnetic,Kitchen
11/28/2012,9:43:30,11/28/2012,9:43:31,Door,PIR,Kitchen
11/28/2012,9:43:45,11/28/2012,9:43:48,Door,PIR,Living
11/28/2012,9:44:37,11/28/2012,9:44:40,Door,PIR,Living
11/28/2012,9:44:49,11/28/2012,9:44:52,Door,PIR,Kitchen
11/28/2012,9:45:40,11/28/2012,9:45:44,Fridge,Magnetic,Kitchen
11/28/2012,9:46:01,11/28/2012,9:46:03,Door,PIR,Kitchen
11/28/2012,9:46:42,11/28/2012,9:46:45,Basin,PIR,Bathroom
11/28/2012,9:49:02,11/28/2012,9:49:05,Door,PIR,Bedroom
11/28/2012,9:49:26,11/28/2012,9:49:29,Door,PIR,Bedroom
11/28/2012,9:50:15,11/28/2012,9:56:08,Basin,PIR,Bathroom
11/28/2012,10:00:30,11/28/2012,10:01:47,Toilet,Flush,Bathroom
11/28/2012,10:04:24,11/28/2012,10:05:38,Basin,PIR,Bathroom
11/28/2012,10:13:36,11/28/2012,10:13:40,Door,PIR,Bedroom
11/28/2012,10:20:05,11/28/2012,10:20:09,Door,PIR,Bedroom
11/28/2012,10:25:15,11/28/2012,10:25:17,Door,PIR,Kitchen
11/28/2012,10:28:29,11/28/2012,10:28:31,Door,PIR,Kitchen
11/28/2012,10:33:22,11/28/2012,10:33:24,Door,PIR,Living
11/28/2012,10:34:55,11/28/2012,10:44:57,Seat,Pressure,Living
11/28/2012,10:45:46,11/28/2012,10:45:49,Door,PIR,Living
11/28/2012,10:46:02,11/28/2012,10:46:07,Door,PIR,Bedroom
11/28/2012,10:46:22,11/28/2012,10:46:24,Door,PIR,Bedroom
11/28/2012,10:49:22,11/28/2012,10:49:26,Door,PIR,Kitchen
11/28/2012,10:49:49,11/28/2012,10:49:53,Door,PIR,Kitchen
11/28/2012,10:50:12,11/28/2012,10:50:16,Door,PIR,Living
11/28/2012,10:50:26,11/28/2012,11:03:07,Seat,Pressure,Living
11/28/2012,11:03:11,11/28/2012,11:03:14,Door,PIR,Living
11/28/2012,11:04:16,11/28/2012,11:04:19,Maindoor,Magnetic,Entrance
11/28/2012,12:27:42,11/28/2012,12:27:45,Maindoor,Magnetic,Entrance
11/28/2012,12:28:02,11/28/2012,12:28:04,Door,PIR,Kitchen
11/28/2012,12:28:06,11/28/2012,12:28:09,Fridge,Magnetic,Kitchen
11/28/2012,12:28:45,11/28/2012,12:28:46,Door,PIR,Kitchen
11/28/2012,12:30:09,11/28/2012,12:30:11,Door,PIR,Kitchen
11/28/2012,12:30:42,11/28/2012,12:30:46,Door,PIR,Kitchen
11/28/2012,12:38:07,11/28/2012,12:38:09,Door,PIR,Kitchen
11/28/2012,12:43:35,11/28/2012,12:44:06,Door,PIR,Kitchen
11/28/2012,12:44:26,11/28/2012,12:44:29,Door,PIR,Living
11/28/2012,12:57:26,11/28/2012,12:57:30,Door,PIR,Living
11/28/2012,12:57:37,11/28/2012,12:57:42,Door,PIR,Kitchen
11/28/2012,12:58:09,11/28/2012,12:58:11,Door,PIR,Kitchen
11/28/2012,12:58:22,11/28/2012,12:58:25,Door,PIR,Living
11/28/2012,13:03:24,11/28/2012,13:13:51,Seat,Pressure,Living
11/28/2012,13:14:16,11/28/2012,13:14:22,Door,PIR,Living
11/28/2012,13:16:33,11/28/2012,13:16:35,Door,PIR,Kitchen
11/28/2012,13:17:48,11/28/2012,13:17:55,Fridge,Magnetic,Kitchen
11/28/2012,13:18:05,11/28/2012,13:18:12,Door,PIR,Kitchen
11/28/2012,13:18:21,11/28/2012,13:18:24,Door,PIR,Living
11/28/2012,13:38:42,11/28/2012,13:38:45,Door,PIR,Living
11/28/2012,13:54:07,11/28/2012,13:54:10,Door,PIR,Living
11/28/2012,13:55:01,11/28/2012,14:22:48,Seat,Pressure,Living
11/28/2012,14:23:08,11/28/2012,14:23:11,Door,PIR,Living
11/28/2012,14:24:04,11/28/2012,14:25:06,Toilet,Flush,Bathroom
11/28/2012,14:24:17,11/28/2012,14:24:28,Basin,PIR,Bathroom
11/28/2012,14:24:51,11/28/2012,14:24:53,Door,PIR,Living
11/28/2012,14:25:34,11/28/2012,14:25:38,Door,PIR,Living
11/28/2012,14:25:46,11/28/2012,14:27:06,Toilet,Flush,Bathroom
11/28/2012,14:25:52,11/28/2012,14:26:28,Basin,PIR,Bathroom
11/28/2012,14:28:03,11/28/2012,14:28:08,Maindoor,Magnetic,Entrance
11/28/2012,16:05:13,11/28/2012,16:05:16,Maindoor,Magnetic,Entrance
11/28/2012,16:05:29,11/28/2012,16:05:32,Door,PIR,Living
11/28/2012,16:06:22,11/28/2012,17:37:18,Seat,Pressure,Living
11/28/2012,17:38:13,11/28/2012,17:38:16,Door,PIR,Living
11/28/2012,17:40:24,11/28/2012,17:45:35,Toilet,Flush,Bathroom
11/28/2012,17:55:02,11/28/2012,17:55:05,Door,PIR,Living
11/28/2012,17:56:01,11/28/2012,19:28:45,Seat,Pressure,Living
11/28/2012,19:29:01,11/28/2012,19:29:05,Door,PIR,Living
11/28/2012,19:30:08,11/28/2012,19:30:12,Door,PIR,Kitchen
11/28/2012,19:34:44,11/28/2012,19:34:48,Fridge,Magnetic,Kitchen
11/28/2012,19:35:33,11/28/2012,19:35:37,Door,PIR,Kitchen
11/28/2012,19:36:53,11/28/2012,19:36:57,Door,PIR,Bedroom
11/28/2012,19:37:23,11/28/2012,19:37:25,Door,PIR,Bedroom
11/28/2012,19:39:05,11/28/2012,19:39:08,Door,PIR,Living
11/28/2012,19:45:02,11/28/2012,19:45:05,Door,PIR,Living
11/28/2012,19:45:12,11/28/2012,19:45:16,Door,PIR,Bedroom
11/28/2012,19:45:18,11/28/2012,19:45:20,Door,PIR,Bedroom
11/28/2012,19:48:19,11/28/2012,19:48:23,Maindoor,Magnetic,Entrance
11/28/2012,22:14:27,11/28/2012,22:14:34,Maindoor,Magnetic,Entrance
11/28/2012,22:15:02,11/28/2012,22:15:05,Door,PIR,Kitchen
11/28/2012,22:15:23,11/28/2012,22:15:30,Fridge,Magnetic,Kitchen
11/28/2012,22:17:14,11/28/2012,22:17:16,Fridge,Magnetic,Kitchen
11/28/2012,22:17:29,11/28/2012,22:17:33,Door,PIR,Kitchen
11/28/2012,22:17:45,11/28/2012,22:17:48,Door,PIR,Living
11/28/2012,22:18:04,11/28/2012,22:18:09,Door,PIR,Living
11/28/2012,22:18:17,11/28/2012,22:18:20,Door,PIR,Bedroom
11/28/2012,22:18:39,11/28/2012,22:18:43,Door,PIR,Bedroom
11/28/2012,22:19:00,11/28/2012,22:19:02,Door,PIR,Living
11/28/2012,22:20:00,11/28/2012,23:37:37,Seat,Pressure,Living
11/28/2012,23:38:15,11/28/2012,23:38:19,Door,PIR,Living
11/28/2012,23:38:34,11/28/2012,23:38:36,Door,PIR,Kitchen
11/28/2012,23:38:46,11/28/2012,23:38:48,Door,PIR,Kitchen
11/28/2012,23:39:00,11/28/2012,23:39:03,Door,PIR,Living
11/28/2012,23:40:52,11/28/2012,23:40:56,Door,PIR,Living
11/28/2012,23:41:05,11/28/2012,23:41:07,Door,PIR,Kitchen
11/28/2012,23:41:26,11/28/2012,23:41:28,Door,PIR,Kitchen
11/28/2012,23:41:47,11/28/2012,23:41:50,Door,PIR,Living
